"Clade","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","contrast","lake","Date","Year","Month","Day","sample_date","Year_lake","sig_label"
"Mae8",-0.734163473542892,1.39470259808099,-2.00335293815747,0.0497232862997251,0.757997725732199,-4.40678520871299,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae2_(HL/LG)",-0.5901027193067,4.13135093350547,-1.89360861695101,0.0631664771443499,0.757997725732199,-4.43317178146554,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae6",0.308876928024351,0.746447175377668,1.44630902561141,0.15336409650441,0.925557062504991,-4.52804420445095,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae5",0.0792932390542849,0.0337903604092532,1.00910186537128,0.317032250771604,0.925557062504991,-4.59892895577369,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae3_3",0.272713444869304,2.92374632193307,0.91504769976225,0.363878518110301,0.925557062504991,-4.61111154491787,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae9",-0.0964227313661398,0.0650762610075088,-0.864097872904638,0.391021550808064,0.925557062504991,-4.617239393938,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mpa",-0.182752360787025,0.416567268566533,-0.792095018769963,0.431467645513776,0.925557062504991,-4.6253272390088,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae2_(LL/LG)",0.300400546573599,2.28513114992583,0.782196591726072,0.43721629954548,0.925557062504991,-4.62638633525406,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mn",0.169280399351311,0.355918475642101,0.637131895684518,0.526495077131769,0.925557062504991,-4.64042838017471,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae5",-0.238725020718161,1.46052929978883,-0.55637749897863,0.580049743794041,0.925557062504991,-4.64703271380081,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae3_1",0.117729752641808,3.6700616749069,0.553715973411026,0.581858521675495,0.925557062504991,-4.64723548318721,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae1",-0.153810920118692,1.52988750923621,-0.553028649566701,0.582326067085916,0.925557062504991,-4.64728769229835,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae4",0.141691527189789,2.3471551786472,0.545384624389275,0.58753792767097,0.925557062504991,-4.64786404408676,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae2",-0.157623208403297,0.681920702234415,-0.542184559208148,0.58972635507495,0.925557062504991,-4.64810298817017,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae10",0.202423146997498,2.20965348592617,0.537554679386584,0.592899391624499,0.925557062504991,-4.64844625106402,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mwe",0.143281743750034,0.964995316241231,0.458371832483182,0.648363463707945,0.925557062504991,-4.65386835216967,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae1",-0.16601894767124,1.80094808376827,-0.448258394707756,0.655602919274369,0.925557062504991,-4.65449965482446,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae3",-0.110873718955574,0.899025058622388,-0.367739482678272,0.714378916002457,0.952505221336609,-4.65902869259073,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Unknown",0.0523285080974169,0.167634640982776,0.251375128944396,0.802394563965973,0.988315712258243,-4.66400548631272,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Unknown",-0.0489428465743665,0.0672416368619685,-0.223912300930458,0.823596426881869,0.988315712258243,-4.6649083891877,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae3_2",0.0389582390633088,2.1326390875735,0.126432894167769,0.899817667382025,0.989717175529642,-4.66727251703521,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae4",0.027387753971447,0.382581399728643,0.102111890325718,0.919012924188201,0.989717175529642,-4.66765753947037,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mae6",0.012026501847643,0.443698948490892,0.03716098969844,0.970481660401435,0.989717175529642,-4.66828427566214,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mvi",-0.00476679025932691,1.98155085092961,-0.0129425086820095,0.989717175529642,0.989717175529642,-4.66836836058194,"Not Significant","logqc_LE_18_06_28","Lake Erie","18_06_28","2018","06","28","06/28","2018 Lake Erie","No change"
"Mfl_ae6",0.51525284307753,0.746447175377668,2.41265944394598,0.0189521727675345,0.454852146420829,-3.77563273831963,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae2_(HL/LG)",0.569706732259697,4.13135093350547,1.82815896630577,0.0725651038070868,0.594208813211532,-4.2096059221396,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mfl_ae4",-0.470348224569331,0.382581399728643,-1.75363581738726,0.0846684378027787,0.594208813211532,-4.2580098475783,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae9",-0.187008108041803,0.0650762610075088,-1.67588395480351,0.0990348022019221,0.594208813211532,-4.30670134987057,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mpa",0.353032600206582,0.416567268566533,1.53013270462164,0.131309845411401,0.630287257974725,-4.39285280220869,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mfl_ae1",-0.507671932276822,1.80094808376827,-1.37073634421076,0.175631609880564,0.702526439522256,-4.47915205777155,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mfl_ae2",-0.339523152971755,0.681920702234415,-1.1678750413705,0.247538865838757,0.824599677680032,-4.57652159141737,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mfl_ae5",0.0857939218735331,0.0337903604092532,1.09183087527589,0.279330693913838,0.824599677680032,-4.60930979236421,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae1",-0.269981130505394,1.52988750923621,-0.970719763568627,0.335637042683417,0.824599677680032,-4.65724337190699,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae10",-0.32524106158507,2.20965348592617,-0.863709793948988,0.391233024167654,0.824599677680032,-4.69513795022252,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae5",0.367207441805409,1.46052929978883,0.855821302113273,0.395547070995794,0.824599677680032,-4.69776387052486,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mn",-0.197270090462686,0.355918475642101,-0.742478557352093,0.46073319058089,0.824599677680032,-4.73292556417028,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae3_2",-0.21762605523296,2.1326390875735,-0.706271450429389,0.482789551452711,0.824599677680032,-4.74313904515919,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae6",-0.187008108041803,0.443698948490892,-0.577841043430942,0.56556277989687,0.824599677680032,-4.77534484812104,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Unknown",-0.109346915231239,0.167634640982776,-0.525279544846828,0.601350619160107,0.824599677680032,-4.7867018619266,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mvi",0.192541455662566,1.98155085092961,0.522777241285918,0.603080233707077,0.824599677680032,-4.78721597055526,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae2_(LL/LG)",-0.183568976225719,2.28513114992583,-0.477985240666739,0.634420900890761,0.824599677680032,-4.79600905010176,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mwe",-0.143296514182471,0.964995316241231,-0.458419084491746,0.648329718690896,0.824599677680032,-4.79960613270859,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae4",-0.105809922800859,2.3471551786472,-0.407272799919141,0.685276465929375,0.824599677680032,-4.80830630551025,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae3_1",-0.0860434594636716,3.6700616749069,-0.404686469167522,0.687166398066693,0.824599677680032,-4.80871920289997,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae3_3",0.0767723960712305,2.92374632193307,0.257597877009265,0.797610522511683,0.873141785901664,-4.82789858128228,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae8",-0.0870468721056328,1.39470259808099,-0.237529669173945,0.813065973478347,0.873141785901664,-4.82985774284525,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mfl_ae3",0.0623948584527414,0.899025058622388,0.206947626410808,0.836760878155761,0.873141785901664,-4.8325387601211,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Unknown",-1.17892685673162e-17,0.0672416368619685,-5.39356093067428e-17,1,1,-4.84099228409787,"Not Significant","logqc_LE_18_07_10","Lake Erie","18_07_10","2018","07","10","07/10","2018 Lake Erie","No change"
"Mae3_1",0.259846454385597,3.6700616749069,1.22213059314991,0.226501704774218,0.87900258853945,-4.56725511134128,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Unknown",0.254349572717642,0.167634640982776,1.22184176395439,0.226610123666932,0.87900258853945,-4.56730180674485,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae10",0.442209675880451,2.20965348592617,1.17433151329526,0.244964250447077,0.87900258853945,-4.57484591481246,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae4",0.29494355434385,0.382581399728643,1.09966096178735,0.275931295074261,0.87900258853945,-4.58614749120672,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae2",-0.302489675121505,0.681920702234415,-1.0404891058374,0.302343239938753,0.87900258853945,-4.59461484435241,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae1",-0.373698991742587,1.80094808376827,-1.00900356550964,0.317078996247498,0.87900258853945,-4.59894227262853,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae4",-0.248698435354073,2.3471551786472,-0.957264738703133,0.342326413157967,0.87900258853945,-4.60578218462761,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mvi",-0.340912108134872,1.98155085092961,-0.925624514463276,0.358398880391545,0.87900258853945,-4.60979770655512,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mwe",0.248231787761766,0.964995316241231,0.79411693673577,0.430298937380781,0.87900258853945,-4.62510932677155,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mn",-0.199343348293859,0.355918475642101,-0.750281815716791,0.456056435881084,0.87900258853945,-4.62971375010122,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae6",-0.22591571344345,0.443698948490892,-0.698062629211925,0.487870759905721,0.87900258853945,-4.63486920163469,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae2_(LL/LG)",0.223251959928537,2.28513114992583,0.581313596609864,0.563235810081429,0.87900258853945,-4.64508667268283,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae6",0.121948949394698,0.746447175377668,0.571023116881932,0.570145227837021,0.87900258853945,-4.64589988113388,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Unknown",-0.123819902574283,0.0672416368619685,-0.566472962382077,0.573213533533642,0.87900258853945,-4.64625492232942,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae5",-0.209959463472982,1.46052929978883,-0.489335892913827,0.626412009594622,0.87900258853945,-4.65184915564304,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae9",-0.0509112306777909,0.0650762610075088,-0.456243932445633,0.649883870035529,0.87900258853945,-4.65400233504881,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae8",-0.120352813625443,1.39470259808099,-0.328413454878813,0.743757819633941,0.87900258853945,-4.66091859101408,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae3_3",-0.0960261802127031,2.92374632193307,-0.322200965789199,0.7484354344822,0.87900258853945,-4.66119775372385,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae3_2",-0.094004666321533,2.1326390875735,-0.305077496161795,0.7613770882408,0.87900258853945,-4.6619397831285,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae2_(HL/LG)",-0.0906572697446233,4.13135093350547,-0.290914414662181,0.772133481447473,0.87900258853945,-4.66252309124268,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mpa",0.0650288944668584,0.416567268566533,0.281851698995798,0.779040102029828,0.87900258853945,-4.66288187157163,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mae1",0.0687005349943047,1.52988750923621,0.247013437427537,0.805752372827829,0.87900258853945,-4.66415583102877,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae3",-0.0489701169523924,0.899025058622388,-0.162421226999547,0.87152724012937,0.909419728830646,-4.66655262975502,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mfl_ae5",-1.29238306965219e-17,0.0337903604092532,-1.64471294389608e-16,1,1,-4.66837996837166,"Not Significant","logqc_LE_18_07_25","Lake Erie","18_07_25","2018","07","25","07/25","2018 Lake Erie","No change"
"Mpa",-0.480045352602499,0.416567268566533,-2.08063814301821,0.0418027412653474,0.534932919501325,-4.38752440720618,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mwe",0.641500809745608,0.964995316241231,2.05222168579637,0.0445777432917771,0.534932919501325,-4.39467005857232,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae8",-0.513277708612143,1.39470259808099,-1.40060959540341,0.166550279190409,0.985461892239479,-4.53651115281241,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae1",-0.51651830251053,1.80094808376827,-1.39462192941399,0.168340895677572,0.985461892239479,-4.53760281708476,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mvi",0.377782102750416,1.98155085092961,1.02573175632978,0.309190780527856,0.985461892239479,-4.59665859801173,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae10",-0.381343514304129,2.20965348592617,-1.01269540370521,0.315326562851321,0.985461892239479,-4.59844129863247,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae6",-0.207397073641366,0.746447175377668,-0.971131969653799,0.335433479644081,0.985461892239479,-4.60398214501107,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae4",-0.249786497269719,2.3471551786472,-0.961452796034056,0.340234945901133,0.985461892239479,-4.60524112441421,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Unknown",-0.188228698778486,0.167634640982776,-0.904211015119951,0.369548209589804,0.985461892239479,-4.61244281393055,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae9",-0.0919018323062942,0.0650762610075088,-0.82358357502196,0.413481551587254,0.99235572380941,-4.62187308188249,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mn",0.1690236767622,0.355918475642101,0.636165651804586,0.52712024539011,0.998092107743915,-4.64051255978089,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae3",0.181830741937441,0.899025058622388,0.603085596884084,0.548755172285859,0.998092107743915,-4.64331930312582,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae5",0.234225421057707,1.46052929978883,0.545890638414301,0.587192233182984,0.998092107743915,-4.64782613441776,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae3_2",-0.110976101250698,2.1326390875735,-0.360155643631122,0.720012418405366,0.998092107743915,-4.6594096378007,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae2_(HL/LG)",0.112193886402879,4.13135093350547,0.360024285790986,0.720110133502626,0.998092107743915,-4.65941616669912,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae2_(LL/LG)",-0.117819045403871,2.28513114992583,-0.306782583475588,0.760085267053718,0.998092107743915,-4.6618676999546,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae1",-0.0799265950969745,1.52988750923621,-0.287376845004471,0.774827265773087,0.998092107743915,-4.66266448268048,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae3_3",-0.0713664525898752,2.92374632193307,-0.23945907145815,0.811576697511816,0.998092107743915,-4.66441002275882,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae4",-0.0517989894763933,0.382581399728643,-0.193126195667992,0.847521145181293,0.998092107743915,-4.66579686823532,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae3_1",0.0353047711001784,3.6700616749069,0.166048218543921,0.86868475697707,0.998092107743915,-4.66647014255738,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae6",-0.0518204429563252,0.443698948490892,-0.160121286410977,0.873330594275926,0.998092107743915,-4.66660399410794,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae2",0.00129253126964146,0.681920702234415,0.00444598548521008,0.996467575629769,1,-4.66837859859522,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mfl_ae5",0,0.0337903604092532,0,1,1,-4.66837996837166,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Unknown",0,0.0672416368619685,0,1,1,-4.66837996837166,"Not Significant","logqc_LE_18_08_15","Lake Erie","18_08_15","2018","08","15","08/15","2018 Lake Erie","No change"
"Mae1",-0.992789881927465,1.52988750923621,-2.98652959438372,0.00409969407440683,0.0983926577857639,-1.99686513205843,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae1",-1.12131753794182,1.80094808376827,-2.53307710493661,0.0139755244286141,0.167706293143369,-3.02460137159397,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae2_(HL/LG)",0.779258327287138,4.13135093350547,2.09215124495379,0.0407218452047126,0.325774761637701,-3.89401970649087,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae2_(LL/LG)",0.867854761637522,2.28513114992583,1.89065057619703,0.0635678424237444,0.381407054542466,-4.244477684422,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae6",0.641952848091006,0.443698948490892,1.65958728797944,0.102285983085172,0.490972718808826,-4.60775578704941,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mvi",-0.650734146891567,1.98155085092961,-1.47824030187679,0.144644164931904,0.523446897011171,-4.862820491136,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae9",-0.193229366598317,0.0650762610075088,-1.44879072416867,0.152672011628258,0.523446897011171,-4.90168163604828,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae4",0.391105456585207,0.382581399728643,1.22000832257151,0.227299234817265,0.681897704451795,-5.17864692066452,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae3_2",-0.412728710261745,2.1326390875735,-1.12066152430594,0.266957253559497,0.711886009491992,-5.28492212485662,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae8",-0.433575116543195,1.39470259808099,-0.989869774495622,0.32626615551872,0.783038773244928,-5.41165335186714,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae10",0.415396885895765,2.20965348592617,0.922942682289624,0.359783223252498,0.78498157800545,-5.4706406522202,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae4",-0.238198735750386,2.3471551786472,-0.767092048381351,0.446075082221754,0.809570970795812,-5.59243236601332,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae2",0.239225516185413,0.681920702234415,0.688467592973223,0.493847346196636,0.809570970795812,-5.6455306834557,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae5",-0.329488080959028,1.46052929978883,-0.642481086154776,0.523041143549272,0.809570970795812,-5.67397361296421,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mpa",0.166345421329584,0.416567268566533,0.603217812907866,0.548667813727115,0.809570970795812,-5.69672537091761,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mn",0.184591954084438,0.355918475642101,0.58127876707503,0.56325912594713,0.809570970795812,-5.70882191992769,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae3_1",0.143868335945254,3.6700616749069,0.566128555072817,0.5734461043137,0.809570970795812,-5.71691692134668,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mwe",-0.157464220051045,0.964995316241231,-0.421461559651632,0.674944365991417,0.89992582132189,-5.78354512970952,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mae3_3",-0.118579152221402,2.92374632193307,-0.332885244755565,0.740396822554994,0.90897074607871,-5.81476473566814,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae6",0.0684033974511473,0.746447175377668,0.267979961162183,0.789646200021732,0.90897074607871,-5.83300426708723,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Unknown",-0.0648254590568405,0.167634640982776,-0.260542498908229,0.795349402818871,0.90897074607871,-5.83484340541814,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae3",0.0241508649907782,0.899025058622388,0.0670182920811581,0.946792952830242,1,-5.86452037394725,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Mfl_ae5",0,0.0337903604092532,0,1,1,-5.86662438232724,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
"Unknown",0,0.0672416368619685,0,1,1,-5.86662438232724,"Not Significant","logqc_LE_18_10_4","Lake Erie","18_10_4","2018","10","4","10/4","2018 Lake Erie","No change"
